filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"150 |SALE AND HIRE CHARGES 1-08 80,53,88,663 30,84,79,410",5,150.0,1.0,-8.0,805388663.0,308479410.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"160 Se CONTE UTON AND 1-06 7,53,40,62,290 4,11,19,21,412)",5,160.0,1.0,-6.0,7534062290.0,4111921412.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"170 |INCOME FROM INVESTMENT 1-07 3,21,68,914 7,50,15,114",5,170.0,1.0,-7.0,32168914.0,75015114.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"171 |INTEREST EARNED 1-08 30,06,90,895| 38,14,78,307|",5,171.0,1.0,-8.0,300690895.0,381478307.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"180 OTHER INCOME 1-09 52,64,62,862 95,48,60,816",5,180.0,1.0,-9.0,526462862.0,954860816.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"A TOTAL INCOME 40,86,57,15,243 40,22,98,12,388",2,40865715243.0,40229812388.0,,,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"210 ESTABLISHMENT EXPENSES 1-10 17,05,52,69,250| 15,62,21,27,943",5,210.0,1.0,-10.0,17055269250.0,15622127943.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"220 ADMINISTRATIVE EXPENSES ill 2,23,59,13,826| 1,25,94,09,566",3,220.0,2235913826.0,1259409566.0,,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"230 Premene giley EA nosh Tey 1-12 13,42,68,09,248| 13,33,58,73,213",5,230.0,1.0,-12.0,13426809248.0,13335873213.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"240 INTEREST AND FINANCE CHARGES 1-13 1,10,01,08,356) 1,45,22,11,428)",5,240.0,1.0,-13.0,1100108356.0,1452211428.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,other,"250 |PROGRAMME EXPENSES 114 3,34,78,465 21,27,07,498|",4,250.0,114.0,33478465.0,212707498.0,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,other,"271 MISCELLANEOUS EXPENSES 115 21,64,1 1,624 42,86,44,276)",5,271.0,115.0,21641.0,1624.0,428644276.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"272 DEPRECIATION, 1-16 11,55,70,48,946 10,86,42,66,057",5,272.0,1.0,-16.0,11557048946.0,10864266057.0,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,other,"280 |OTHER EXPENSES 17 0 33,31,474",4,280.0,17.0,0.0,3331474.0,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"B TOTAL 45,62,50,39,715| 43,17,85,71,455",2,45625039715.0,43178571455.0,,,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,revenue_admin,"BA EXPENDITURE OVER INCOME 4,75,93,24,472| 2,94,87,59,067",2,4759324472.0,2948759067.0,,,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,other,P) : co. 1,1,1.0,,,,,,,,,
Chennai Budget 2023-24.pdf,4,tesseract,other,Pcie oo3.,1,3.0,,,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,INCOME AND EXPENDITURE ACCOUNT FOR THE YEAR ENDING 31.03.2024,2,31.03,2024.0,,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010101 } GENERAL TAX - COMMERCIAL 5,76,83,78,168| 5,38,82,21,541",3,110010101.0,5768378168.0,5388221541.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010102 | GENERAL TAX - RESIDENTIAL 3,81,76,17,551| _3,56,60,22,984",3,110010102.0,3817617551.0,3566022984.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010103 |GENERAL TAX - MIXED 1,26,17,82,301] _1,17,86,26,362",3,110010103.0,1261782301.0,1178626362.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010104 |GBNERAL TAX - LAND 35,94,41,598| 51,69,67,829",3,110010104.0,359441598.0,516967829.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010201 |LIGHTING TAX - COMMERCIAL 86,48,53,342 80,78,56,432",3,110010201.0,864853342.0,807856432.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010202 | LIGHTING TAX - RESIDENTIAL 42,27,45,477 39,48,85,047",3,110010202.0,422745477.0,394885047.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010203 |LIGHTING TAX - MIXED 23,23,48,659 21,70,36,056",3,110010203.0,232348659.0,217036056.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010204 |LIGHTING TAX - LAND 516,983,035) | 4,82,30,235",3,110010204.0,516983035.0,48230235.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010301 COMMERCIAL EDUCATION TAX - 1,23,59,65,784| 1,15,45,11,245",3,110010301.0,1235965784.0,1154511245.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010302 ee nAL EDUCATION TAX - 60,50,74,633 56,51,98,064",3,110010302.0,605074633.0,565198064.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010303 |ELEMENTARY EDUCATION TAX - MIXED 33,23,87,665 31,04,82,136",3,110010303.0,332387665.0,310482136.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010304 | ELEMENTARY EDUCATION TAX - LAND | 6,77,68,359 6,33,02,183",3,110010304.0,67768359.0,63302183.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"[310010401 [LIBRARY CESS - COMMERCIAL | 44,53,34,930 41,59,85,775",3,310010401.0,445334930.0,415985775.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010402 |LIBRARY CESS - RESIDENTIAL 21,78,26,868 20,34,71,303",3,110010402.0,217826868.0,203471303.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010403 | LIBRARY CESS - MIXED | 23,39,62,191 21,85,43,251",3,110010403.0,233962191.0,218543251.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010404 |LIBRARY CESS - LAND 2,42,02,985 2,26,07,923",3,110010404.0,24202985.0,22607923.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010601 |TAX ADJUSTMENT - GENERAL TAX 66,75,75,877 78,80,49,604",3,110010601.0,667575877.0,788049604.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,revenue_admin,"110010602 |TAX ADJUSTMENT - LIGHTING TAX 11,00,05,383 13,64,09,744",3,110010602.0,110005383.0,136409744.0,,,,,,,
Chennai Budget 2023-24.pdf,5,tesseract,education,"110010603 ee ON NAR ~ ELEMENTARY 15,71,72,399 19,48,98,386",3,110010603.0,157172399.0,194898386.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,education,"110010604 |TAX ADJUSTMENT - LIBRARY CESS 5,66,00,598 7,01,86,490)",3,110010604.0,56600598.0,70186490.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"110010701 | CoN pRAL TAX -2,16,50,82,740 -78,04,39,905)",3,110010701.0,-2165082740.0,-780439905.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"110010801 | 3 USTMENT ACCOUNT - GENERAL TAX -3,83,03,83,490] -2,29,63,77,144",4,110010801.0,3.0,-3830383490.0,-2296377144.0,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"110080000 |TAX ON CARRIAGE AND ANIMALS 28,050 81,850",3,110080000.0,28050.0,81850.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100100 |TAMILNADU GOVERNMENT EMPLOYEES 31,15,96,159 19,78,02,112",3,110100100.0,311596159.0,197802112.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100200 |CENTRAL GOVERNMENT EMPLOYEES 17,93,57,802 17,95,96,763",3,110100200.0,179357802.0,179596763.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100300 |TAMILNADU PUBLIC SECTOR EMPLOYEES 86,22,719 59,12,786",3,110100300.0,8622719.0,5912786.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100400 [CENTRAL PUBLIC SECTOR EMPLOYEES 49,20, 109 41,52,205",4,110100400.0,4920.0,109.0,4152205.0,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100500 |PROFESSIONALS 1,98,94,785 1,25,70,036",3,110100500.0,19894785.0,12570036.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100600 |TRADERS 1,71,93,56,084 1,70,54,89,059",3,110100600.0,1719356084.0,1705489059.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100700 |PUBLIC LIMITED COMPANIES 11,19,66,105 10,37,69,623",3,110100700.0,111966105.0,103769623.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"| 110100800 PRIVATE LIMITED COMPANIES 2,31,73,54,457 2,08,61,64,108",3,110100800.0,2317354457.0,2086164108.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110100900 |SOCIETIES 60,59,848 57,76,750",3,110100900.0,6059848.0,5776750.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110101000 |TRUSTS 4,57,32,630 3,88,23,591",3,110101000.0,45732630.0,38823591.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,"110101100 OTHERS 36,03,39,492 5,42,38,65,045",3,110101100.0,360339492.0,5423865045.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"110130500 |COMPANY TAX - OTHERS 2,64,35,000 1,59,20,637",3,110130500.0,26435000.0,15920637.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"110150000 ENTERTAINMENT TAX 7,76,09,064 14,54,77,027",3,110150000.0,77609064.0,145477027.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,other,72,1,72.0,,,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,education,"110160000 (EDUCATIONAL INSTITUTIONS) 3,30,638 98,884",3,110160000.0,330638.0,98884.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"TOTAL 16,32,08,14,516| 23,11,73,71,019|'",2,16320814516.0,23117371019.0,,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,1-02: COMPENSATIONS a: | |,2,1.0,-2.0,,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"120100100 DUTY ON TRANSFER OF PROPERTY 3,44,88,96,350 2,48,92,02,918",3,120100100.0,3448896350.0,2489202918.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"120100300 |ASSIGNMENT FROM TAX REVENUE 9,68,65,75,992 6,09,77,84,970",3,120100300.0,9686575992.0,6097784970.0,,,,,,,
Chennai Budget 2023-24.pdf,6,tesseract,revenue_admin,"TOTAL 13,13,54,72,342| 8,58,69,87,888|°",2,13135472342.0,8586987888.0,,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,C 1-03: PROPERTIES,2,1.0,-3.0,,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,". 130100100 |RENT - MARKET 2,875 11,500",3,130100100.0,2875.0,11500.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130100200 |RENT - SHOPPING COMPLEX L 1,26,76,557 26,55,80,498)",3,130100200.0,12676557.0,265580498.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130100300 |RENT - STADIUM 33,002 42,602",3,130100300.0,33002.0,42602.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130100400 |RENT - MARRIAGE AND COMMUNITY 2,38,72,234 2,64,11,791",3,130100400.0,23872234.0,26411791.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,". 130100500 |RENT - PLAY GROUND 1,06,52,035 38,21,653",3,130100500.0,10652035.0,3821653.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,water_sanitation,"130100800 |RENT - MOBILE TOILETS 7,000 6,500",3,130100800.0,7000.0,6500.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130100900 |RENT - PRIVATE CABLE OPERATION RENT 41,32,189 14,88,89,187",3,130100900.0,4132189.0,148889187.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,": 130101200 |RENT - CORPORATION LAND 92,07,927 2,34,62,632",3,130101200.0,9207927.0,23462632.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,C 4— +,1,4.0,,,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,"; 130101300 |RENT - CORPORATION BUILDING 56,30,487 1,00,78,255",3,130101300.0,5630487.0,10078255.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130200100 |RENT - QUARTERS | 13,42,612 15,26,284",3,130200100.0,1342612.0,1526284.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,urban_environment,"130400200 |LEASE RENT - COMMERCIAL PURPOSE 45,75,514 3,56,265",3,130400200.0,4575514.0,356265.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,other,"- 130800200 |TRACK RENT 4,000 96,98,215",3,130800200.0,4000.0,9698215.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,"130800202 |TRACK RENT-ADMISSION FEE 1,98,23,843 17,42,36,264|",3,130800202.0,19823843.0,174236264.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,". 130800300 |CONCESSIONAIRE FEE 14,71,23,776 19,28,71,562",3,130800300.0,147123776.0,192871562.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,"TOTAL 23,90,84,051 85,69,93,208",2,239084051.0,856993208.0,,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,". 140100100 |REGISTRATION FEE - CONTRACTORS 82,02,070 2,03,37,046",3,140100100.0,8202070.0,20337046.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,". 140100200 [REGISTRATION FEE - PATIENTS 17,075 26,025",3,140100200.0,17075.0,26025.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,". 140100500 |REGISTRATION FEE - OTHERS 22,19,210 31,67,220",3,140100500.0,2219210.0,3167220.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,"- 140110100 |LICENSE FEE - D AND O TRADE 19,66,75,060 20,94,46,828",3,140110100.0,196675060.0,209446828.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,"- 140110200 |LICENSE FEE - SHOPS 13,27,686 26,08,195",3,140110200.0,1327686.0,2608195.0,,,,,,,
Chennai Budget 2023-24.pdf,7,tesseract,revenue_admin,"~ 140111100 |LICENSE FEE - FOOD ADULTERATION 11,000 5,500",3,140111100.0,11000.0,5500.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140111200 LICENSE FEE - OTHERS 72,49,862 3,14,32,373",3,140111200.0,7249862.0,31432373.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140111300 |APPLICATION FEE - HOARDINGS 55,82,062 0",3,140111300.0,5582062.0,0.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120102 |PLAN FEE - SUTINY FEE 51,39,310 85,58,745",3,140120102.0,5139310.0,8558745.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120201 |PLAN FEE - ADDITION - ADMISSION FEE 1,27,08,525 91,75,257",3,140120201.0,12708525.0,9175257.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120500 |PLAN FEE - PLAN 67,47,71,148 41,7,77,986",3,140120500.0,674771148.0,41777986.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120601 |PLAN FEE - DEMOLITION FEE 16,63,30,270 18,34,05,000",3,140120601.0,166330270.0,183405000.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,other,"| 140120700 INeNGvaNntE oHARGee nN 1,67,49,189 2,89,42,800",3,140120700.0,16749189.0,28942800.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120701 [PLAN FEE - COMPLETION CERTIFICATE 12,45,500 4,09,39,300",3,140120701.0,1245500.0,40939300.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140120702 |PLAN FEE - DISPLAY BOARD FEE 0 700,",3,140120702.0,0.0,700.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140130100 |FEE - BIRTH AND DEATH CERTIFICATE 3,99,700 6,25,300",3,140130100.0,399700.0,625300.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140130200 |FEE - COPYING CERTIFICATE 24,378 3,39,520",3,140130200.0,24378.0,339520.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140130400 |FEE - OTHERS 3,92,420 16,13,480|",3,140130400.0,392420.0,1613480.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140130401 |FEE - POSTER REMOVAL CHARGE 18,88,079 22,76,000",3,140130401.0,1888079.0,2276000.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,water_sanitation,"140130500 |FEE - SCHOOL SANITATION CERTIFICATE 1,28,450 1,08,550",3,140130500.0,128450.0,108550.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,water_sanitation,"140130600 |FEE - WATER ANALYSIS 4,83,300 4,38,725",3,140130600.0,483300.0,438725.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140130700 [FEE - FOOD HANDLERS TEST 17,29,324 17,27,199",3,140130700.0,1729324.0,1727199.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140150200 |REGULARISATION FEE 52,13,030 53,10,650",3,140150200.0,5213030.0,5310650.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140200100 |PENALTY 22,11,18,650 18,78,65,360",3,140200100.0,221118650.0,187865360.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140200101 |PENALITY-PROPERTY TAX 1,80,04,360 0",3,140200101.0,18004360.0,0.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,revenue_admin,"140200201 |FINE - OTHERS 50,47,760 95,00,092",3,140200201.0,5047760.0,9500092.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,urban_environment,"140200202 | FINE - CATTLE 98,54,600 1,21,02,100",3,140200202.0,9854600.0,12102100.0,,,,,,,
Chennai Budget 2023-24.pdf,8,tesseract,water_sanitation,"140200204 | FINE - BULK WASTE GENERATORS 12,78,700 23,65,425",3,140200204.0,1278700.0,2365425.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"- 140200205 |FINE - PLASTIC BAN 65,06,955 1,82,54,910",3,140200205.0,6506955.0,18254910.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"on 140200207 |FINE - SOURCE SEGREGATION 1,98,600 16,400",3,140200207.0,198600.0,16400.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140200210 |FINE - DUMPING OF DEBRIS 87,10,787 1,07,86,722",3,140200210.0,8710787.0,10786722.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,water_sanitation,"- 140200211 |FINE - ILL LEGAL SEWER CONNECTION 12,07,146 61,74,008:",3,140200211.0,1207146.0,6174008.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140200300 |FINE - UNAUTHORIZED CONSTRUCTIONS 0 96,500}",3,140200300.0,0.0,96500.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"- 140400400 CHARGES 5,78,867 13,02,087,",3,140400400.0,578867.0,1302087.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,". 140400800 |OTHER FEE - COURSE FEE 54,06,350) 27 64,050!",4,140400800.0,5406350.0,27.0,64050.0,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,education,"c 140400900 LIBRARY 1,700 3,100",3,140400900.0,1700.0,3100.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,"140401000 RECOVERY 31,25,335 32,18,678",3,140401000.0,3125335.0,3218678.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140401100 COMPLEXES) 2,45,000 1,25,150",3,140401100.0,245000.0,125150.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140500300 |GARBAGE COLLECTION CHARGES 4,57,90,017 92,84,549",3,140500300.0,45790017.0,9284549.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140500400 |FINE-LITTERING OF GARBAGE 1,55,35,118) 1,34,00,390",3,140500400.0,15535118.0,13400390.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140500500 |DEBRIS COLLECTIONS 20,00,150) 30,80,035",3,140500500.0,2000150.0,3080035.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140501100 |JADVERTISEMENT ON LAMP POST ie) 31,400!",2,140501100.0,31400.0,,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,"140501300 {PRIVATE SCAVENGING FEE 3,76,074 3,43,623",3,140501300.0,376074.0,343623.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"- 140501600 |CHARGES FOR PERMISSION OF DOME 14,84,000| 29,51,000)",3,140501600.0,1484000.0,2951000.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"~ 140501700 |PRIVATE GARBAGE DISPOSAL CHARGES 14,800) _ 52,790",3,140501700.0,14800.0,52790.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,other,"XM 140501800 CONSERVANCY CHARGES - MARRIAGE 1,75,175 1,34,745|",3,140501800.0,175175.0,134745.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,urban_environment,"140501900 GENERATORS 31,78,712) 49,19,627",3,140501900.0,3178712.0,4919627.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,". 140600100 |ENTRY FEE - PARKS 22,378 ie}",2,140600100.0,22378.0,,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,"“ 140600300 |ENTRY FEE - SWIMMING POOL 15,64, 138 5,500",4,140600300.0,1564.0,138.0,5500.0,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,"~ 140600400 |ENTRY FEE - MARKET | 4,535,988 1,48,800",3,140600400.0,4535988.0,148800.0,,,,,,,
Chennai Budget 2023-24.pdf,9,tesseract,revenue_admin,"~ 140600500 |ENTRY FEE - SLAUGHTER HOUSE 31,16,599 29,88,824'",3,140600500.0,3116599.0,2988824.0,,,,,,,
Chennai Budget 2023-24.pdf,10,tesseract,revenue_admin,"140600600 |ENTRY FEE - DHOBI KHANA 2,19,664| 1,01,544",3,140600600.0,219664.0,101544.0,,,,,,,
Chennai Budget 2023-24.pdf,10,tesseract,water_sanitation,"140700401 roe SUPPLY 12,37,64,957 13,45,01,720",3,140700401.0,123764957.0,134501720.0,,,,,,,
Chennai Budget 2023-24.pdf,10,tesseract,water_sanitation,"140700402 Ror onan 15,90,75,343 17,44,88,765",3,140700402.0,159075343.0,174488765.0,,,,,,,
