filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,வர(cid:182) ெசல(cid:182)த் திட்டம் - கண்ேணாட்டம்,2,182.0,182.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,வரிைச கணக்கு தைலப்(cid:174) கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த திட்ட வர(cid:182) ெசல(cid:182),6,174.0,182.0,182.0,177.0,182.0,182.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,எண் Account Head திட்ட மதிப்(cid:152)(cid:169) மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),6,152.0,169.0,152.0,169.0,152.0,169.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,(cid:175)ன் இ(cid:177)ப்(cid:174),3,175.0,177.0,174.0,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,OPENING BALANCE 677.36 -455.63 512.57 -363.55,4,677.36,-455.63,512.57,-363.55,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,வ(cid:177)வாய் கணக்கு,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,வர(cid:182)கள்,1,182.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,Receipts 4675.47 4464.60 4987.09 5145.52,4,4675.47,4464.6,4987.09,5145.52,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,1,1,1.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,ெசல(cid:182)கள்,1,182.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,Expenditure 4342.40 4727.12 5439.10 5214.09,4,4342.4,4727.12,5439.1,5214.09,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,SURPLUS / DEFICIT 333.07 -262.52 -452.01 -68.57,4,333.07,-262.52,-452.01,-68.57,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,(cid:194)லதனக் கணக்கு,1,194.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,வர(cid:182)கள்,1,182.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,Receipts 2829.25 3455.00 2548.00 3121.65,4,2829.25,3455.0,2548.0,3121.65,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,2,1,2.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,ெசல(cid:182)கள்,1,182.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,Expenditure 2940.47 3140.58 2953.17 3190.61,4,2940.47,3140.58,2953.17,3190.61,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,SURPLUS / DEFICIT -111.22 314.42 -405.17 -68.96,4,-111.22,314.42,-405.17,-68.96,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,நிகர மிைக / பற்றாக்குைற (வ(cid:177)வாய் மற்(cid:178)ம் (cid:194)லதனம்),3,177.0,178.0,194.0,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,revenue_admin,NET SURPLUS / DEFICIT (REVENUE AND CAPITAL) 899.21 -403.73 -344.61 -501.08,4,899.21,-403.73,-344.61,-501.08,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,1,camelot,other,1,1,1.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,வர(cid:182) ெசல(cid:182)த் திட்டம் - கண்ேணாட்டம்,2,182.0,182.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,வரிைச கணக்கு தைலப்(cid:174) கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த திட்ட வர(cid:182) ெசல(cid:182),6,174.0,182.0,182.0,177.0,182.0,182.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,எண் Account Head திட்ட மதிப்(cid:152)(cid:169) மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),6,152.0,169.0,152.0,169.0,152.0,169.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,வ(cid:177)வாய் (cid:175)ன்பணம்,2,177.0,175.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,Recoveries 248.03 253.37 263.45 270.45,4,248.03,253.37,263.45,270.45,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,3,1,3.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,Out-Goings 222.57 217.24 223.24 233.24,4,222.57,217.24,223.24,233.24,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,SURPLUS 25.46 36.13 40.21 37.21,4,25.46,36.13,40.21,37.21,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,(cid:194)லதன (cid:175)ன்பணம்,2,194.0,175.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,Recoveries 107.22 125.00 125.00 125.00,4,107.22,125.0,125.0,125.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,4,1,4.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,Out-Goings 11.88 28.00 16.00 16.00,4,11.88,28.0,16.0,16.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,SURPLUS 95.34 97.00 109.00 109.00,4,95.34,97.0,109.0,109.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,2,camelot,other,2,1,2.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,(cid:194)லதன ைவப்(cid:174)த் ெதாைக,2,194.0,174.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,Recoveries 230.64 160.00 200.00 220.00,4,230.64,160.0,200.0,220.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,5,1,5.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,Out-Goings 74.94 25.00 25.00 30.00,4,74.94,25.0,25.0,30.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,SURPLUS 155.70 135.00 175.00 190.00,4,155.7,135.0,175.0,190.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,(cid:194)லதனக் கடன் தி(cid:177)ப்பி ெச(cid:179)த்(cid:171)தல்,4,194.0,177.0,179.0,171.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,6,1,6.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,LOAN REPAYMENT 663.14 231.15 343.15 213.35,4,663.14,231.15,343.15,213.35,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,(cid:175)டி(cid:182) இ(cid:177)ப்(cid:174) - மிைக / பற்றாக்குைற,4,175.0,182.0,177.0,174.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,3,camelot,other,CLOSING BALANCE - SURPLUS / DEFICIT 512.57 -366.75 -363.55 -378.22,4,512.57,-366.75,-363.55,-378.22,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,வரி வ(cid:177)வாய்,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,1,1,1.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,revenue_admin,TAX REVENUE 2220.98 2352.00 2505.00 2676.00,4,2220.98,2352.0,2505.0,2676.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,அரசு ஒ(cid:171)க்கும் வ(cid:177)வாய் மற்(cid:178)ம் ஈ(cid:169) ெசய்(cid:176)ம் ெதாை(cid:31),6,171.0,177.0,178.0,169.0,176.0,31.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,2,1,2.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,revenue_admin,ASSIGNED REVENUES AND COMPENSATIONS 1313.55 1280.00 1413.00 1550.00,4,1313.55,1280.0,1413.0,1550.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,மாந(cid:31)ராட்சி ெசாத்தின் (cid:194)லம் வா(cid:31)ை(cid:31) வ(cid:177)வாய்,5,31.0,194.0,31.0,31.0,177.0,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,3,1,3.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,RENTAL INCOME FROM MUNICIPAL PROPERTIE 23.91 74.38 57.86 59.58,4,23.91,74.38,57.86,59.58,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,பயன்பா(cid:169) (cid:194)லம் வ(cid:177)வாய்,3,169.0,194.0,177.0,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,4,1,4.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,revenue_admin,FEES AND USER CHARGES 188.16 218.71 344.10 360.02,4,188.16,218.71,344.1,360.02,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,விற்பைன மற்(cid:178)ம் வா(cid:31)ை(cid:31) (cid:31)ட்(cid:31)ணங்(cid:31)ள்,6,178.0,31.0,31.0,31.0,31.0,31.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,5,1,5.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,SALE AND HIRE CHARGES 89.54 2.50 61.70 1.69,4,89.54,2.5,61.7,1.69,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,"அரசு மான்யம்,பங்(cid:31)ளிப்(cid:174) மற்(cid:178)ம் நிதி(cid:176)தவி",4,31.0,174.0,178.0,176.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,6,1,6.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,revenue_admin,"REVENUE GRANTS, CONTRIBUTIONS AND SUBSIDIES 753.41 370.05 521.37 410.00",4,753.41,370.05,521.37,410.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,(cid:175)த(cid:157)(cid:169)(cid:31)ளிலி(cid:177)ந்(cid:171) வ(cid:177)வாய்,7,175.0,157.0,169.0,31.0,177.0,171.0,177.0,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,7,1,7.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,INCOME FROM INVESTMENT 3.21 0.05 3.50 3.70,4,3.21,0.05,3.5,3.7,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,வட்டி வர(cid:182),1,182.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,8,1,8.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,INTEREST EARNED 30.07 20.44 30.58 32.52,4,30.07,20.44,30.58,32.52,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,பிற வ(cid:177)வாய்,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,9,1,9.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,OTHER INCOME 52.64 146.47 49.98 52.01,4,52.64,146.47,49.98,52.01,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,4,camelot,other,TOTAL 4675.47 4464.60 4987.09 5145.52,4,4675.47,4464.6,4987.09,5145.52,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,1,1,1.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,ESTABLISHMENT EXPENSES 1705.53 2046.95 2074.77 2232.21,4,1705.53,2046.95,2074.77,2232.21,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,அ(cid:179)வலக ெசல(cid:182)கள்,2,179.0,182.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,2,1,2.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,ADMINISTRATIVE EXPENSES 223.59 282.18 299.83 297.01,4,223.59,282.18,299.83,297.01,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,2,178.0,174.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,3,1,3.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,OPERATION AND MAINTENANCE EXPENSES 1342.68 1507.72 1949.08 1864.44,4,1342.68,1507.72,1949.08,1864.44,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,வட்டி மற்(cid:178)ம் இதர நிதி ெசலவினங்கள்,1,178.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,4,1,4.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,INTEREST AND FINANCE CHARGES 110.01 94.55 82.33 67.65,4,110.01,94.55,82.33,67.65,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,5,1,5.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,PROGRAMME EXPENSES 3.35 9.61 7.93 7.52,4,3.35,9.61,7.93,7.52,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,6,1,6.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,MISCELLANEOUS EXPENSES 21.64 20.05 29.10 25.00,4,21.64,20.05,29.1,25.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,7,1,7.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,education,PAYMENT TO ELEMENTARY EDUCATION FUND 354.30 383.06 383.06 407.26,4,354.3,383.06,383.06,407.26,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,(cid:191)லக வரி,1,191.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,8,1,8.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,education,LIBRARY CESS 156.00 60.00 60.00 60.00,4,156.0,60.0,60.0,60.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,(cid:194)லதன நிதிக்கு பங்களிப்(cid:174),2,194.0,174.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,9,1,9.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,CONTRIBUTION TO CAPITAL FUND 424.32 320.00 550.00 250.00,4,424.32,320.0,550.0,250.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,ேமயர் சிறப்(cid:174) ேமம்பாட்(cid:169) நிதிக்கு பங்களிப்(cid:174),3,174.0,169.0,174.0,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,10,1,10.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,CONTRIBUTION TO MAYOR'S SPECIAL DEVELOPMENT FUND 0.98 3.00 3.00 3.00,4,0.98,3.0,3.0,3.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,5,camelot,other,TOTAL 4342.40 4727.12 5439.10 5214.09,4,4342.4,4727.12,5439.1,5214.09,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மத்திய/மாநில அரசு - மான்யம் - (cid:190)ய்ைம இந்தியா திட்டம் - 2.0,2,190.0,2.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-10-02-08,4,320.0,-10.0,-2.0,-8.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,Central/State Government Grant - Swatchh Bharat Mission - 2.0 0.00 110.00 5.00 150.00,5,2.0,0.0,110.0,5.0,150.0,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,நகர்ப்(cid:174)ற சுகாதார நல ைமயங்கள்,1,174.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-10-02-13,4,320.0,-10.0,-2.0,-13.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,healthcare,Urban Health Wellness Centres 16.68 0.00 0.00 0.00,4,16.68,0.0,0.0,0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில அரசு - மான்யம் - டி.(cid:176).ரி.எப்.,1,176.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-06-00,4,320.0,-20.0,-6.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Government Grant - TURIF 169.95 100.00 140.00 150.00,4,169.95,100.0,140.0,150.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,டி.என்.(cid:176).ஐ.எப்.எஸ்.எல். மான்யம்,1,176.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,350-20-15-00,4,350.0,-20.0,-15.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,Grant - TNUIFSL (SWD-World bank) 10.80 0.00 0.00 0.00,4,10.8,0.0,0.0,0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில அரசு - மான்யம் -ெசன்ைன ெப(cid:177)நகர வளர்ச்சி இயக்கம்,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-01,4,320.0,-20.0,-18.0,-1.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Government Grant - Chennai Mega City Development Mission (CMCDM-2018-19) 16.34 0.00 0.00 0.00,6,-2018.0,-19.0,16.34,0.0,0.0,0.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில அரசு - மான்யம் -ெசன்ைன ெப(cid:177)நகர வளர்ச்சி இயக்கம்,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-03,4,320.0,-20.0,-18.0,-3.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Government Grant - Chennai Mega City Development Mission (CMCDM-2019-20) 22.72 0.00 0.00 0.00,6,-2019.0,-20.0,22.72,0.0,0.0,0.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில அரசு - மான்யம் -ெசன்ைன ெப(cid:177)நகர வளர்ச்சி இயக்கம்,1,177.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-04,4,320.0,-20.0,-18.0,-4.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Government Grant - Chennai Mega City Development Mission (CMCDM-2020-21) 37.35 0.00 0.00 0.00,6,-2020.0,-21.0,37.35,0.0,0.0,0.0,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,ஆசிய வளர்ச்சி வங்கி நிதி - மைழ (cid:150)ர் வடிகால் - ெகாசஸ்தைலயார்,1,150.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-05,4,320.0,-20.0,-18.0,-5.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,water_sanitation,Asian Development Bank - Storm Water Drain - Kosasthalaiyar 374.00 507.00 307.00 0.00,4,374.0,507.0,307.0,0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,சிங்கார ெசன்ைன 2.0,1,2.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-06,4,320.0,-20.0,-18.0,-6.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,Singara Chennai 2.0. 430.42 300.00 300.00 300.00,5,2.0,430.42,300.0,300.0,300.0,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,உள்கட்டைமப்(cid:174) மற்(cid:178)ம் வசதிகள் நிதி,2,174.0,178.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-07,4,320.0,-20.0,-18.0,-7.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,Infrastructure and Amenities Fund 142.09 340.00 115.00 120.00,4,142.09,340.0,115.0,120.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில ேபரிடர் தணிப்(cid:174) நிதி,1,174.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-08,4,320.0,-20.0,-18.0,-8.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Disaster Mitigation Fund 160.00 0.00 0.00 33.00,4,160.0,0.0,0.0,33.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,மாநில அரசு - மான்யம் - நகர்(cid:174)ர சாைலகள் ேமம்பாட்(cid:169) திட்டம்,2,174.0,169.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,320-20-18-09,4,320.0,-20.0,-18.0,-9.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,6,camelot,other,State Government Grant - NSMT 271.94 305.00 310.00 320.00,4,271.94,305.0,310.0,320.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,320-30-00-00,4,320.0,-30.0,-0.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,Grant - CMDA-Vada Chennai Valarchi Thittam 43.05 0.00 0.00 165.65,4,43.05,0.0,0.0,165.65,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,மான்யம் - ெசன்ைன நதிகள் சீரைமப்(cid:174) அறக்கட்டைள,1,174.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,320-30-00-02,4,320.0,-30.0,-0.0,-2.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,Grant - Chennai River Restoration Trust 10.01 0.00 18.00 20.00,4,10.01,0.0,18.0,20.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,320-30-00-03,4,320.0,-30.0,-0.0,-3.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,Grant - Smart City Scheme 76.75 40.00 50.00 0.00,4,76.75,40.0,50.0,0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,State Government Grant - SFC 0.00 200.00 0.00 0.00,4,0.0,200.0,0.0,0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,மான்யம் - ெசன்ைன மாநகர பங்களிப்(cid:174) (உலக வங்கி நிதி),1,174.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,Grant - Chennai City Partnership (World Bank Fund) 0.00 50.00 50.00 100.00,4,0.0,50.0,50.0,100.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,7,camelot,other,TOTAL-GRANT-A 1782.10 1952.00 1295.00 1358.65,4,1782.1,1952.0,1295.0,1358.65,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,ேக.எஃப்.டபிள்(cid:176) வங்கி நிதி - மைழ (cid:150)ர் வடிகால் - ேகாவளம்,2,176.0,150.0,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,330-20-02-01,4,330.0,-20.0,-2.0,-1.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,water_sanitation,KfW Bank - Storm Water Drain - Kovalam 300.00 600.00 350.00 350.00,4,300.0,600.0,350.0,350.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,(cid:169)பிட்ேகா - எம்.ஐ.டி.எப்./எஸ்.ஐ.டி.எப். - நிதி கடன்,1,169.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,330-30-02-00,4,330.0,-30.0,-2.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,TUFIDCO-MIDF/SUIDF Loan 0.00 280.00 0.00 500.00,4,0.0,280.0,0.0,500.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,டி.என்.(cid:176).டி.எப் - KfW-நிதி கடன்,1,176.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,330-30-03-00,4,330.0,-30.0,-3.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,TNUDF-KfW Loan 0.00 0.00 0.00 90.00,4,0.0,0.0,0.0,90.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,நகர்(cid:174)ர நிதி பத்திரம்,1,174.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,330-70-01-00,4,330.0,-70.0,-1.0,-0.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,Municipal Bond 0.00 0.00 0.00 200.00,4,0.0,0.0,0.0,200.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,8,camelot,other,TOTAL-LOAN-B 300.00 880.00 350.00 1140.00,4,300.0,880.0,350.0,1140.0,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,9,camelot,other,((cid:196)பாய் ேகாடியில்),1,196.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,9,camelot,other,ம ண்டலம் - 1 தி(cid:177)ெவாற்றி(cid:195)ர்,3,1.0,177.0,195.0,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,9,camelot,other,1,1,1.0,,,,,,,,,
TN Budget 2024-25 Budget at a Glance.pdf,9,camelot,other,ZONE-I THIRUVOTTIYUR 20.71 15.18 40.64 11.91,4,20.71,15.18,40.64,11.91,,,,,,
