filename,page_number,extract_method,sector,row_text,n_numbers,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,amount_7,amount_8,amount_9,amount_10
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,ம(cid:177)த்(cid:171)வ ெசலவினம் ஈ(cid:169) ெசய்தல்,3,177.0,171.0,169.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,healthcare,A 00-03-00 210-20-01-00 Reimbursement of Medical Expenses 100 200 100 100,11,0.0,-3.0,-0.0,210.0,-20.0,-1.0,-0.0,100.0,200.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,பயணச்ச(cid:179)ைக,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,A 00-03-00 210-20-02-00 Leave Travel Concession 28 50 20 20,11,0.0,-3.0,-0.0,210.0,-20.0,-2.0,-0.0,28.0,50.0,20.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,சீ(cid:177)ைட - ஒட்(cid:169)நர்,2,177.0,169.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,A 00-03-00 210-20-04-01 Uniform-Driver 6 10 10 10,11,0.0,-3.0,-0.0,210.0,-20.0,-4.0,-1.0,6.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,சீ(cid:177)ைட - அ(cid:179)வலக உதவியாளர்,2,177.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,A 00-03-00 210-20-04-03 Uniform-Office Assistant 7 30 10 10,11,0.0,-3.0,-0.0,210.0,-20.0,-4.0,-3.0,7.0,30.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,பயிற்சி - அ(cid:179)வலர்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,A 00-03-00 210-20-06-01 Training-Officer 0 1 1 1,11,0.0,-3.0,-0.0,210.0,-20.0,-6.0,-1.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- அ(cid:179)வலர்,6,177.0,171.0,177.0,171.0,182.0,179.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,healthcare,A 00-03-00 210-20-08-01 Hospitalisation Benefits-Officer 0 5 1 1,11,0.0,-3.0,-0.0,210.0,-20.0,-8.0,-1.0,0.0,5.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- பணியாளர்,5,177.0,171.0,177.0,171.0,182.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,healthcare,A 00-03-00 210-20-08-02 Hospitalisation Benefits-Staff 0 5 1 1,11,0.0,-3.0,-0.0,210.0,-20.0,-8.0,-2.0,0.0,5.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,நலவசதி ெசல(cid:182)-அ(cid:179)வலர்,2,182.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,2,camelot,other,A 00-03-00 210-20-10-01 Staff welfare expenses-Officer 42 100 100 100,11,0.0,-3.0,-0.0,210.0,-20.0,-10.0,-1.0,42.0,100.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,நலவசதி ெசல(cid:182)-பணியாளர்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-20-10-02 Staff welfare expenses-Staff 0 10 10 10,11,0.0,-3.0,-0.0,210.0,-20.0,-10.0,-2.0,0.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,நலவசதி ெசல(cid:182)-ஒட்(cid:169)நர்,2,182.0,169.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-20-10-03 Staff welfare expenses-Driver 8 10 10 10,11,0.0,-3.0,-0.0,210.0,-20.0,-10.0,-3.0,8.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,இ.அ.ஆ பணி அதிகாரிகள் குழந்ைதகளின் கல்வி ெசல(cid:160)(cid:169),2,160.0,169.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,revenue_admin,A 00-03-00 210-20-14-00 Reimbursement of Tution fee for IAS Officers 0 1 150 150,11,0.0,-3.0,-0.0,210.0,-20.0,-14.0,-0.0,0.0,1.0,150.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஓய்(cid:201)தியம் பங்களிப்(cid:174)-அயற்பணியாளர்-க(cid:177)(cid:201)லம் மற்(cid:178)ம் கணக்குத் (cid:171)ைற,6,201.0,174.0,177.0,201.0,178.0,171.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-30-04-01 Pension contribution to Deputationist-Treasuries 2313 2000 2500 2500,11,0.0,-3.0,-0.0,210.0,-30.0,-4.0,-1.0,2313.0,2000.0,2500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஓய்(cid:201)தியம் பங்களிப்(cid:174)-அயற்பணியாளர்-நிதித் (cid:171)ைற,3,201.0,174.0,171.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-30-04-04 Pension contribution to Deputationist-Finance 647 1500 1000 1000,11,0.0,-3.0,-0.0,210.0,-30.0,-4.0,-4.0,647.0,1500.0,1000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஓய்(cid:201)தியம் பங்களிப்(cid:174)-அயற்பணியாளர்- k‰wt®,2,201.0,174.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-30-04-07 Pension contribution to Deputationist-Other 0 1 1 1,11,0.0,-3.0,-0.0,210.0,-30.0,-4.0,-7.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,வி(cid:169)ப்(cid:174) ஒப்பைடப்(cid:174) - அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,5,169.0,174.0,174.0,179.0,178.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-40-01-01 Leave encashment-Officer and staff 12585 20000 20000 20000,11,0.0,-3.0,-0.0,210.0,-40.0,-1.0,-1.0,12585.0,20000.0,20000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம் பங்களிப்(cid:174)-அயற்பணியாளர்-க(cid:177)(cid:201)லம் மற்(cid:178)ம் கணக்குத் (cid:171)ைற,7,169.0,174.0,174.0,177.0,201.0,178.0,171.0,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-40-04-01 Leave salary contribution to Deputationist-Treasuries 877 1000 1000 1000,11,0.0,-3.0,-0.0,210.0,-40.0,-4.0,-1.0,877.0,1000.0,1000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம் பங்களிப்(cid:174)-அயற்பணியாளர்-நிதித் (cid:171)ைற,4,169.0,174.0,174.0,171.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-40-04-04 Leave salary contribution to Deputationist-Finance 213 500 500 500,11,0.0,-3.0,-0.0,210.0,-40.0,-4.0,-4.0,213.0,500.0,500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,ஈட்டிய வி(cid:169)ப்(cid:174) சம்பளம் பங்களிப்(cid:174)-அயற்பணியாளர்-k‰wt®,3,169.0,174.0,174.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,3,camelot,other,A 00-03-00 210-40-04-07 Leave salary contribution to Deputationist-Others 0 1 1 1,11,0.0,-3.0,-0.0,210.0,-40.0,-4.0,-7.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,எ(cid:181)(cid:171) ெபா(cid:177)ள்-(cid:171)ைற ெகாள்(cid:175)தல்,5,181.0,171.0,177.0,171.0,175.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-21-03-02 Stationery-Department Purchase 77 200 100 100,11,0.0,-3.0,-0.0,220.0,-21.0,-3.0,-2.0,77.0,200.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,அஞ்சல் வில்ைல ெசல(cid:182),1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,revenue_admin,A 00-03-00 220-21-05-00 Revenue stamp 0 1 1 1,11,0.0,-3.0,-0.0,220.0,-21.0,-5.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,அஞ்சல் ெசல(cid:182),1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-22-01-00 Postage 1 1 1,10,0.0,-3.0,-0.0,220.0,-22.0,-1.0,-0.0,1.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,பயணச் ெசல(cid:182)-அ(cid:179)வலர் மற்(cid:178)ம் பணியாளர்,3,182.0,179.0,178.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-30-01-01 Local Conveyance-Officer and Staff 0 1 1 1,11,0.0,-3.0,-0.0,220.0,-30.0,-1.0,-1.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,பயணச் ெசல(cid:182)-விமானப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-30-03-01 Travelling expenses-Air travel 32 300 100 100,11,0.0,-3.0,-0.0,220.0,-30.0,-3.0,-1.0,32.0,300.0,100.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,பயணச் ெசல(cid:182)-ெதாடர்வண்டிப்பயணம்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-30-03-02 Travelling expenses-Train travel 0 1 1 1,11,0.0,-3.0,-0.0,220.0,-30.0,-3.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,பயணச் ெசல(cid:182)-மற்றைவ,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,other,A 00-03-00 220-30-03-03 Travelling expenses-Others 52 100 50 50,11,0.0,-3.0,-0.0,220.0,-30.0,-3.0,-3.0,52.0,100.0,50.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,4,camelot,revenue_admin,A 00-03-00 220-50-00-00 Audit Fees 16296 20000 37000 40000,11,0.0,-3.0,-0.0,220.0,-50.0,-0.0,-0.0,16296.0,20000.0,37000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,5,camelot,other,(cid:171)ைற பிரி(cid:182) கணக்கு கணக்கு தைலப்(cid:174) பார்ைவ கணக்குகள் வர(cid:182) ெசல(cid:182) தி(cid:177)த்த வர(cid:182) ெசல(cid:182),8,171.0,182.0,174.0,182.0,182.0,177.0,182.0,182.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,5,camelot,other,குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) குறி(cid:154)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169) திட்ட மதிப்(cid:152)(cid:169),12,154.0,169.0,154.0,169.0,154.0,169.0,152.0,169.0,152.0,169.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,5,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,5,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,240-வட்டி மற்(cid:178)ம் இதர நிதி ெசலவினங்கள்,2,240.0,178.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,FORM NO F5 240-INTEREST AND FINANCE CHARGES,2,5.0,240.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,டி.என்.(cid:176).டி.எப். - நிதி கட(cid:173)க்கான வட்டி,2,176.0,173.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,A 00-03-00 240-30-04-00 Interest on TNUDF Loan 25141 14000 14000 10000,11,0.0,-3.0,-0.0,240.0,-30.0,-4.0,-0.0,25141.0,14000.0,14000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,(cid:169)பிட்ேகா (எம்.ஐ.டி.எப்.) கட(cid:173)க்கான வட்டி,2,169.0,173.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,A 00-03-00 240-30-06-00 Interest on TUFDCO(MIDF)Loan 186371 136500 135300 106500,11,0.0,-3.0,-0.0,240.0,-30.0,-6.0,-0.0,186371.0,136500.0,135300.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,(cid:169)பிட்ேகா (SRP) கட(cid:173)க்கான வட்டி,2,169.0,173.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,A 00-03-00 240-30-06-01 Interest on TUFDCO (SRP) Loan 35510 25000 21500 10000,11,0.0,-3.0,-0.0,240.0,-30.0,-6.0,-1.0,35510.0,25000.0,21500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,வங்கி கட(cid:173)க்கான வட்டி,1,173.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,A 00-03-00 240-70-00-00 Interest on Bank Loan 0 210000 100000 40000,11,0.0,-3.0,-0.0,240.0,-70.0,-0.0,-0.0,0.0,210000.0,100000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,உலக வங்கி கட(cid:173)க்கான வட்டி,1,173.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,A 00-03-00 240-70-00-01 Interest on World Bank Loan 593849 560000 552500 510000,11,0.0,-3.0,-0.0,240.0,-70.0,-0.0,-1.0,593849.0,560000.0,552500.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,TOTAL 840871 945500 823300 676500,4,840871.0,945500.0,823300.0,676500.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,6,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,(cid:171)ைறவாரியான ெசலவின சு(cid:177)க்கம்,2,171.0,177.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,210-ESTABLISHMENT EXPENSES BUDGET FORM NO F2 32828 42642 38627 47127,6,210.0,2.0,32828.0,42642.0,38627.0,47127.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,220-அ(cid:179)வலக ெசல(cid:182)கள்,3,220.0,179.0,182.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,220-ADMINISTRATIVE EXPENSES FORM NO F3 7755 13317 33227 33227,6,220.0,3.0,7755.0,13317.0,33227.0,33227.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,230-இயக்குதல் மற்(cid:178)ம் பராமரிப்(cid:174) ெசலவினங்கள்,3,230.0,178.0,174.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,230-OPERATION AND MAINTENANCE EXPENSES FORM NO F4 53134 22003 56502 52003,6,230.0,4.0,53134.0,22003.0,56502.0,52003.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,250-திட்டச் ெசலவினங்கள்,1,250.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,250- PROGRAMME EXPENSES FORM NO F6 6766 8501 8500 8500,6,250.0,6.0,6766.0,8501.0,8500.0,8500.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,272-ேதய்மானம்,1,272.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,272-DEPRECIATION FORM NO F10 9090 18020 11320 14020,6,272.0,10.0,9090.0,18020.0,11320.0,14020.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,TOTAL 109573 104483 148176 154877,4,109573.0,104483.0,148176.0,154877.0,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,210-பணியாளர் ெசலவினம்,1,210.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,FORM NO F2 210-ESTABLISHMENT EXPENSES BUDGET,2,2.0,210.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,சம்பளம் - அ(cid:179)வலர்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,B 20-28-00 210-10-01-01 Salaries and Allowances-Officer 17531 21000 22000 24000,11,20.0,-28.0,-0.0,210.0,-10.0,-1.0,-1.0,17531.0,21000.0,22000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,B 20-28-00 210-10-01-02 Salaries and Allowances-Staff 15290 18500 16000 17000,11,20.0,-28.0,-0.0,210.0,-10.0,-1.0,-2.0,15290.0,18500.0,16000.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,ம(cid:177)த்(cid:171)வ ெசலவினம் ஈ(cid:169) ெசய்தல்,3,177.0,171.0,169.0,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,healthcare,B 20-28-00 210-20-01-00 Reimbursement of Medical Expenses 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-1.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,பயணச்ச(cid:179)ைக,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,B 20-28-00 210-20-02-00 Leave Travel Concession 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-2.0,-0.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,சீ(cid:177)ைட - அ(cid:179)வலக உதவியாளர்,2,177.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,7,camelot,other,B 20-28-00 210-20-04-03 Uniform-Office Assistant 7 10 10 10,11,20.0,-28.0,-0.0,210.0,-20.0,-4.0,-3.0,7.0,10.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,2023-2024 2024-2025 2024-2025 2025-2026,8,2023.0,-2024.0,2024.0,-2025.0,2024.0,-2025.0,2025.0,-2026.0,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,((cid:196)பாய் ஆயிரத்தில்),1,196.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,பயிற்சி - அ(cid:179)வலர்,1,179.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,B 20-28-00 210-20-06-01 Training-Officer 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-6.0,-1.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- அ(cid:179)வலர்,6,177.0,171.0,177.0,171.0,182.0,179.0,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,healthcare,B 20-28-00 210-20-08-01 Hospitalisation Benefits-Officer 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-8.0,-1.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,ம(cid:177)த்(cid:171)வமைன ம(cid:177)த்(cid:171)வ ெசல(cid:182)- பணியாளர்,5,177.0,171.0,177.0,171.0,182.0,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,healthcare,B 20-28-00 210-20-08-02 Hospitalisation Benefits-Staff 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-8.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,நலவசதி ெசல(cid:182)-அ(cid:179)வலர்,2,182.0,179.0,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,B 20-28-00 210-20-10-01 Staff welfare expenses-Officer 0 25 10 10,11,20.0,-28.0,-0.0,210.0,-20.0,-10.0,-1.0,0.0,25.0,10.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,நலவசதி ெசல(cid:182)-பணியாளர்,1,182.0,,,,,,,,,
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,B 20-28-00 210-20-10-02 Staff welfare expenses-Staff 0 1 1 1,11,20.0,-28.0,-0.0,210.0,-20.0,-10.0,-2.0,0.0,1.0,1.0
GCC Budget 2025-26 Department-wise Expenditure.pdf,8,camelot,other,ஓய்(cid:201)தியம் பங்களிப்(cid:174)-அயற்பணியாளர்-மற்றவர்,2,201.0,174.0,,,,,,,,
